id,displayName,primaryImage,heightCm,birthDate,deathDate,meterRanking,page,currentRank,currentRank_Tier
nm4043618,Tom Holland,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzU3NWRhMjgtNmNmMS00YjQ1LWIyYzgtYzdkYjRjNWEzM2E3XkEyXkFqcGc@._V1_.jpg', 'width': 3648, 'height': 5472}",169.0,"{'year': 1996, 'month': 6, 'day': 1}",,"{'currentRank': 72, 'changeDirection': 'DOWN', 'difference': 25}",0,72.0,9.0
nm0005458,Jason Statham,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWQ3MzY4ZjYtOGZmZC00OTI5LTk5OTktZmE1Y2VmZGVkY2YxXkEyXkFqcGc@._V1_.jpg', 'width': 3510, 'height': 5265}",178.0,"{'year': 1967, 'month': 7, 'day': 26}",,"{'currentRank': 73, 'changeDirection': 'UP', 'difference': 1}",0,73.0,9.0
nm0000129,Tom Cruise,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmU1YWU1NmMtMjAyMi00MjFiLWFmZmUtOTc1ZjI5ODkxYmQyXkEyXkFqcGc@._V1_.jpg', 'width': 3795, 'height': 5122}",170.0,"{'year': 1962, 'month': 7, 'day': 3}",,"{'currentRank': 74, 'changeDirection': 'DOWN', 'difference': 8}",0,74.0,9.0
nm5939164,Zazie Beetz,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDdlNjNkZTAtNWQ0Ny00ZDdiLWJlM2EtYzYxMjMyY2U2MjgxXkEyXkFqcGc@._V1_CR119,0,666,999_.jpg', 'width': 666, 'height': 999}",168.0,"{'year': 1991, 'month': 6, 'day': 1}",,"{'currentRank': 75, 'changeDirection': 'UP', 'difference': 121}",0,75.0,9.0
nm5700898,Mikey Madison,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmI1ZTY5MTYtMDVhNC00YjY5LWE2ZGQtMDVkOTBmYmFmNDRjXkEyXkFqcGc@._V1_CR80,156,1073,1609_.jpg', 'width': 1073, 'height': 1609}",161.0,"{'year': 1999, 'month': 3, 'day': 25}",,"{'currentRank': 76, 'changeDirection': 'UP', 'difference': 3}",0,76.0,9.0
nm15077498,Catherine Laga'aia,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTE4MTBkZjMtMzAwZC00NjdjLTk4M2MtZjRlNjJlMjJiY2Y5XkEyXkFqcGc@._V1_.jpg', 'width': 5464, 'height': 8192}",157.0,"{'year': 2006, 'month': 12, 'day': 17}",,"{'currentRank': 77, 'changeDirection': 'UP', 'difference': 5230}",0,77.0,9.0
nm6543142,Sarah Pidgeon,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTIwZGJjYmUtOGQwZi00MTkzLWE4NTAtY2EyNzExOTgwY2I5XkEyXkFqcGc@._V1_.jpg', 'width': 518, 'height': 781}",178.0,"{'year': 1996, 'month': 7, 'day': 7}",,"{'currentRank': 78, 'changeDirection': 'UP', 'difference': 5}",0,78.0,9.0
nm0629855,Julianne Nicholson,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjM1NDk3MTQ1N15BMl5BanBnXkFtZTgwMDMwODEyMDE@._V1_.jpg', 'width': 2048, 'height': 1360}",175.0,"{'year': 1971, 'month': 7, 'day': 1}",,"{'currentRank': 79, 'changeDirection': 'UP', 'difference': 150}",0,79.0,9.0
nm2167957,Paul Anderson,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWIyMWNjMzktOTVmMS00YmQ2LTk2ZDQtM2ZiZTRkMTVjZTQ1XkEyXkFqcGc@._V1_CR1026,278,3333,5000_.jpg', 'width': 3333, 'height': 5000}",177.0,"{'year': 1978, 'month': 2, 'day': 12}",,"{'currentRank': 80, 'changeDirection': 'UP', 'difference': 84}",0,80.0,9.0
nm5896355,Anya Taylor-Joy,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGZjYzcxNDEtNTU1Yi00Nzc3LTlhZjQtZTUwZDQxNjQ5MDIzXkEyXkFqcGc@._V1_.jpg', 'width': 1365, 'height': 2048}",173.0,"{'year': 1996, 'month': 4, 'day': 16}",,"{'currentRank': 81, 'changeDirection': 'DOWN', 'difference': 13}",0,81.0,9.0
nm12302860,Charithra Chandran,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmEzOWYyYmEtMDYzZi00YWY1LTllODUtMjNkNmIxMTkzZmE3XkEyXkFqcGc@._V1_.jpg', 'width': 3600, 'height': 4500}",160.0,"{'year': 1997, 'month': 1, 'day': 17}",,"{'currentRank': 82, 'changeDirection': 'DOWN', 'difference': 52}",0,82.0,9.0
nm0430107,Michael B. Jordan,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjExOTY3NzExM15BMl5BanBnXkFtZTgwOTg1OTAzMTE@._V1_.jpg', 'width': 1362, 'height': 2048}",183.0,"{'year': 1987, 'month': 2, 'day': 9}",,"{'currentRank': 83, 'changeDirection': 'DOWN', 'difference': 78}",0,83.0,9.0
nm2976800,Isa Briones,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2U0Y2Y0YjktNTVjMS00NjJjLTg0NDUtMDE5ZWJkNTA4NTc5XkEyXkFqcGc@._V1_CR1195,13,3333,5000_.jpg', 'width': 3333, 'height': 5000}",171.0,"{'year': 1999, 'month': 1, 'day': 17}",,"{'currentRank': 84, 'changeDirection': 'UP', 'difference': 82}",0,84.0,9.0
nm0136797,Steve Carell,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjMyOTM2OTk1Ml5BMl5BanBnXkFtZTgwMTI3MzkyNjM@._V1_.jpg', 'width': 1371, 'height': 2048}",175.0,"{'year': 1962, 'month': 8, 'day': 16}",,"{'currentRank': 85, 'changeDirection': 'UP', 'difference': 37}",0,85.0,9.0
nm1256532,Jon Bernthal,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcwNzA5MDg0OV5BMl5BanBnXkFtZTcwMTU2NjE0Nw@@._V1_.jpg', 'width': 640, 'height': 873}",180.0,"{'year': 1976, 'month': 9, 'day': 20}",,"{'currentRank': 86, 'changeDirection': 'UP', 'difference': 30}",0,86.0,9.0
nm2050642,Rebecca Spence,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkzMDYwMjc2MV5BMl5BanBnXkFtZTgwNTUyMzUxMDI@._V1_.jpg', 'width': 4240, 'height': 2832}",,"{'year': 1976, 'month': 4, 'day': 18}",,"{'currentRank': 87, 'changeDirection': 'UP', 'difference': 283}",0,87.0,9.0
nm0362766,Tom Hardy,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ3ODEyNjA4Nl5BMl5BanBnXkFtZTgwMTE4ODMyMjE@._V1_.jpg', 'width': 1366, 'height': 2048}",175.0,"{'year': 1977, 'month': 9, 'day': 15}",,"{'currentRank': 88, 'changeDirection': 'UP', 'difference': 18}",0,88.0,9.0
nm1156709,Annie Wersching,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzA3OTBhMDUtMmJmYy00ODc2LTljYzYtNmRmZGFkN2RlYmNjXkEyXkFqcGc@._V1_.jpg', 'width': 561, 'height': 861}",170.0,"{'year': 1977, 'month': 3, 'day': 28}","{'year': 2023, 'month': 1, 'day': 29}","{'currentRank': 89, 'changeDirection': 'UP', 'difference': 1606}",0,89.0,9.0
nm8624059,Jacob Elordi,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTUyNTBhYzYtNGEyNC00NjlhLWI4YWUtNzA5OTg1YjkyZDQxXkEyXkFqcGc@._V1_.jpg', 'width': 3193, 'height': 4847}",196.0,"{'year': 1997, 'month': 6, 'day': 26}",,"{'currentRank': 90, 'changeDirection': 'DOWN', 'difference': 59}",0,90.0,9.0
nm1297015,Emma Stone,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI4NjM1NDkyN15BMl5BanBnXkFtZTgwODgyNTY1MjE@._V1_.jpg', 'width': 1362, 'height': 2048}",167.0,"{'year': 1988, 'month': 11, 'day': 6}",,"{'currentRank': 91, 'changeDirection': 'DOWN', 'difference': 49}",0,91.0,9.0
nm0634240,Christopher Nolan,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjE3NDQyOTYyMV5BMl5BanBnXkFtZTcwODcyODU2Mw@@._V1_.jpg', 'width': 289, 'height': 400}",181.0,"{'year': 1970, 'month': 7, 'day': 30}",,"{'currentRank': 92, 'changeDirection': 'UP', 'difference': 6}",0,92.0,9.0
nm0334441,Holliday Grainger,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQxMDQ3OTY5M15BMl5BanBnXkFtZTcwODU3ODM4OA@@._V1_.jpg', 'width': 1482, 'height': 2048}",155.0,"{'year': 1988, 'month': 3, 'day': 27}",,"{'currentRank': 93, 'changeDirection': 'UP', 'difference': 299}",0,93.0,9.0
nm0277213,Nathan Fillion,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkxODM3ODY2Nl5BMl5BanBnXkFtZTgwMzAyMjU2NzE@._V1_.jpg', 'width': 576, 'height': 720}",187.0,"{'year': 1971, 'month': 3, 'day': 27}",,"{'currentRank': 94, 'changeDirection': 'UP', 'difference': 69}",0,94.0,9.0
nm0004266,Anne Hathaway,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzA0MWI3ZDgtMDVkZS00NTVhLTkwMzQtNmNlODk5MDYzMzFmXkEyXkFqcGc@._V1_.jpg', 'width': 2417, 'height': 3000}",173.0,"{'year': 1982, 'month': 11, 'day': 12}",,"{'currentRank': 95, 'changeDirection': 'UP', 'difference': 39}",0,95.0,9.0
nm6262342,Gus Birney,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDNiNzgxYTMtYzAxYy00NzUyLTlkZTYtOGZjNjFjMWMyMzFmXkEyXkFqcGc@._V1_.jpg', 'width': 1108, 'height': 1140}",175.0,"{'year': 1999, 'month': 7, 'day': 27}",,"{'currentRank': 96, 'changeDirection': 'UP', 'difference': 4183}",0,96.0,9.0
nm5018289,Mackenyu,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTA2ZjkxZjEtMjU5My00ZTc2LWE4MWYtYjg3N2I4MzFkMjY1XkEyXkFqcGc@._V1_CR123,0,1510,2265_.jpg', 'width': 1510, 'height': 2265}",178.0,"{'year': 1996, 'month': 11, 'day': 16}",,"{'currentRank': 97, 'changeDirection': 'DOWN', 'difference': 57}",0,97.0,9.0
nm1567113,Jessica Chastain,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU1MDM5NjczOF5BMl5BanBnXkFtZTcwOTY2MDE4OA@@._V1_.jpg', 'width': 1268, 'height': 1884}",163.0,"{'year': 1977, 'month': 3, 'day': 24}",,"{'currentRank': 98, 'changeDirection': 'UP', 'difference': 354}",0,98.0,9.0
nm4034850,Paul Anthony Kelly,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDk3ZGI5N2ItMTE0OS00MTM0LWEzZGYtMWU5NjMzZWJkZjE1XkEyXkFqcGc@._V1_.jpg', 'width': 1290, 'height': 1865}",,"{'year': 1988, 'month': 10, 'day': 1}",,"{'currentRank': 99, 'changeDirection': 'DOWN', 'difference': 4}",0,99.0,9.0
nm1105980,Kathryn Newton,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWEzNDY2ZTQtZjVlMC00ZjMxLTlhY2YtZDliZjUxYWE0OTQ5XkEyXkFqcGc@._V1_.jpg', 'width': 959, 'height': 1452}",165.0,,,"{'currentRank': 100, 'changeDirection': 'UP', 'difference': 19}",0,100.0,9.0
nm4083737,Tobias Santelmann,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTUzYzBiOTctN2U0ZC00ZjNiLTllMjUtNDg0Y2M5MDVkM2EyXkEyXkFqcGc@._V1_CR1080,1,3333,5000_.jpg', 'width': 3333, 'height': 5000}",188.0,"{'year': 1980, 'month': 8, 'day': 8}",,"{'currentRank': 101, 'changeDirection': 'UP', 'difference': 5181}",1,101.0,8.0
nm1981893,Riz Ahmed,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcxMTQ4MzY2Nl5BMl5BanBnXkFtZTgwMzAxOTY3MjI@._V1_.jpg', 'width': 1555, 'height': 2048}",173.0,"{'year': 1982, 'month': 12, 'day': 1}",,"{'currentRank': 102, 'changeDirection': 'UP', 'difference': 426}",1,102.0,8.0
nm0000867,Jason Bateman,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMwOTQ0MDUyNF5BMl5BanBnXkFtZTcwNTQ1MzY1Mw@@._V1_.jpg', 'width': 315, 'height': 400}",180.0,"{'year': 1969, 'month': 1, 'day': 14}",,"{'currentRank': 103, 'changeDirection': 'DOWN', 'difference': 31}",1,103.0,8.0
nm0695435,Chris Pratt,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2I4MGI5ZmItZWNlNy00ZTZkLWJhMTgtMDhmYTRmNzUwNTI3XkEyXkFqcGc@._V1_.jpg', 'width': 1536, 'height': 2048}",188.0,"{'year': 1979, 'month': 6, 'day': 21}",,"{'currentRank': 104, 'changeDirection': 'UP', 'difference': 150}",1,104.0,8.0
nm1140666,Patrick J. Adams,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzY0ZTdjMTYtYTI5MC00YTAwLWEzYzQtNjY0YTQxYjhjNDljXkEyXkFqcGc@._V1_CR553,0,1894,2841_.jpg', 'width': 1894, 'height': 2841}",183.0,"{'year': 1981, 'month': 8, 'day': 27}",,"{'currentRank': 105, 'changeDirection': 'UP', 'difference': 26}",1,105.0,8.0
nm0005408,Katey Sagal,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGM1YTM5YjAtMjNiMC00OTNiLThmNzgtNDc5NjFlNTE3NGM2XkEyXkFqcGc@._V1_.jpg', 'width': 3456, 'height': 5184}",175.0,"{'year': 1954, 'month': 1, 'day': 19}",,"{'currentRank': 106, 'changeDirection': 'DOWN', 'difference': 49}",1,106.0,8.0
nm0461136,Keira Knightley,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYwNDM0NDA3M15BMl5BanBnXkFtZTcwNTkzMjQ3OA@@._V1_.jpg', 'width': 1458, 'height': 2048}",170.0,"{'year': 1985, 'month': 3, 'day': 26}",,"{'currentRank': 107, 'changeDirection': 'UP', 'difference': 366}",1,107.0,8.0
nm0628601,Thandiwe Newton,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjMzNTAxNDUwNV5BMl5BanBnXkFtZTcwMjMyNjI5MQ@@._V1_.jpg', 'width': 308, 'height': 400}",160.0,"{'year': 1972, 'month': 11, 'day': 6}",,"{'currentRank': 108, 'changeDirection': 'UP', 'difference': 882}",1,108.0,8.0
nm7838852,Iñaki Godoy,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjExNzQzZDctZTlhMy00Njk2LWJiMDEtZjc1YzNiNTFiNDNkXkEyXkFqcGc@._V1_.jpg', 'width': 667, 'height': 1000}",173.0,"{'year': 2003, 'month': 8, 'day': 25}",,"{'currentRank': 109, 'changeDirection': 'DOWN', 'difference': 64}",1,109.0,8.0
nm0000619,Tim Roth,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA5NTA3MDQyOV5BMl5BanBnXkFtZTcwODM4NDE3Mw@@._V1_.jpg', 'width': 312, 'height': 400}",173.0,"{'year': 1961, 'month': 5, 'day': 14}",,"{'currentRank': 110, 'changeDirection': 'UP', 'difference': 147}",1,110.0,8.0
nm0000206,Keanu Reeves,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDEzOTdhNDUtY2EyMy00YTNmLWE5MjItZmRjMmQzYTRlMGRkXkEyXkFqcGc@._V1_.jpg', 'width': 1800, 'height': 2700}",186.0,"{'year': 1964, 'month': 9, 'day': 2}",,"{'currentRank': 111, 'changeDirection': 'DOWN', 'difference': 8}",1,111.0,8.0
nm0005377,Sam Rockwell,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWU5NDc1OTMtNGIyOC00YTBiLTg1MTctNzgxZTU0YWM0ZmJjXkEyXkFqcGc@._V1_.jpg', 'width': 1955, 'height': 2933}",173.0,"{'year': 1968, 'month': 11, 'day': 5}",,"{'currentRank': 112, 'changeDirection': 'DOWN', 'difference': 36}",1,112.0,8.0
nm1925239,Jack O'Connell,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU4MjU0NjI4NF5BMl5BanBnXkFtZTgwNjU3NTUzMDI@._V1_.jpg', 'width': 973, 'height': 1338}",171.0,"{'year': 1990, 'month': 8, 'day': 1}",,"{'currentRank': 113, 'changeDirection': 'DOWN', 'difference': 88}",1,113.0,8.0
nm6015235,Thomas Doherty,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDY5NDEyY2MtMTMyMC00NDk4LTgxOTItZTYwMDhmMTFjZjRmXkEyXkFqcGc@._V1_.jpg', 'width': 756, 'height': 904}",183.0,"{'year': 1995, 'month': 4, 'day': 21}",,"{'currentRank': 114, 'changeDirection': 'UP', 'difference': 167}",1,114.0,8.0
nm10603736,Lera Abova,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGVmNzlmNmMtMzBmNC00YmY0LWJiOTUtYzgwNTBiYjFmM2M2XkEyXkFqcGc@._V1_CR139,0,2221,3332_.jpg', 'width': 2221, 'height': 3332}",170.0,"{'year': 1992, 'month': 11, 'day': 4}",,"{'currentRank': 115, 'changeDirection': 'DOWN', 'difference': 71}",1,115.0,8.0
nm4314990,Danielle Deadwyler,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTkxOWFlODAtNWQ2My00ZWY1LTlhYTEtMTI3ZWIzNDRjZDkzXkEyXkFqcGc@._V1_.jpg', 'width': 1320, 'height': 1243}",,"{'year': 1982, 'month': 5, 'day': 3}",,"{'currentRank': 116, 'changeDirection': 'UP', 'difference': 75}",1,116.0,8.0
nm8005914,Alex Bonifer,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWNmYjBmNjEtYzBhMi00MTI0LThkOWQtMzU2NTNmOWM5OGNlXkEyXkFqcGc@._V1_CR1,0,2398,3597_.jpg', 'width': 2398, 'height': 3597}",191.0,"{'year': 1988, 'month': 8, 'day': 6}",,"{'currentRank': 117, 'changeDirection': 'UP', 'difference': 222}",1,117.0,8.0
nm0687146,Jesse Plemons,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDJkODUwYzgtOGI1ZS00ZWUyLWE0OTEtODUwNDlhMjg2NDQ4XkEyXkFqcGc@._V1_.jpg', 'width': 3508, 'height': 5262}",178.0,"{'year': 1988, 'month': 4, 'day': 2}",,"{'currentRank': 118, 'changeDirection': 'DOWN', 'difference': 70}",1,118.0,8.0
nm0911320,Patrick Warburton,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjM5MTAxNTk4OF5BMl5BanBnXkFtZTgwNDYxMzA3MTI@._V1_.jpg', 'width': 634, 'height': 1024}",189.0,"{'year': 1964, 'month': 11, 'day': 14}",,"{'currentRank': 119, 'changeDirection': 'DOWN', 'difference': 76}",1,119.0,8.0
nm0350453,Jake Gyllenhaal,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjA0MTU2NDY3MF5BMl5BanBnXkFtZTgwNDU4ODkzMzE@._V1_.jpg', 'width': 1368, 'height': 2048}",182.0,"{'year': 1980, 'month': 12, 'day': 19}",,"{'currentRank': 120, 'changeDirection': 'UP', 'difference': 6}",1,120.0,8.0
nm1334869,Logan Marshall-Green,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgwNTY2OTI3MF5BMl5BanBnXkFtZTcwNDc1MTg4Nw@@._V1_.jpg', 'width': 1363, 'height': 2048}",180.0,"{'year': 1976, 'month': 11, 'day': 1}",,"{'currentRank': 121, 'changeDirection': 'DOWN', 'difference': 19}",1,121.0,8.0
nm2794962,Hailee Steinfeld,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjg0MjA4OGEtMTc1ZS00ZmJhLTgyYjItMTY4YjI0NjVjNjllXkEyXkFqcGc@._V1_.jpg', 'width': 1200, 'height': 1200}",174.0,"{'year': 1996, 'month': 12, 'day': 11}",,"{'currentRank': 122, 'changeDirection': 'DOWN', 'difference': 81}",1,122.0,8.0
nm6442992,Victoria Pedretti,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWQ0NDEyMmEtZTM1Yi00ZmIyLWI4ODctZjM5MzI0ZDVmOTI5XkEyXkFqcGc@._V1_.jpg', 'width': 500, 'height': 750}",160.0,"{'year': 1995, 'month': 3, 'day': 23}",,"{'currentRank': 123, 'changeDirection': 'UP', 'difference': 1347}",1,123.0,8.0
nm0717709,Kelly Reilly,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjgzMzk2MjEzM15BMl5BanBnXkFtZTgwMTkzMDEwMTE@._V1_.jpg', 'width': 1362, 'height': 2048}",168.0,"{'year': 1977, 'month': 7, 'day': 18}",,"{'currentRank': 124, 'changeDirection': 'UP', 'difference': 137}",1,124.0,8.0
nm1232470,Janina Gavankar,"{'url': 'https://m.media-amazon.com/images/M/MV5BODhmNmU2MTctNzlhOC00MmYzLThlOTktMDgxNTMxZjE5Yjc4XkEyXkFqcGc@._V1_.jpg', 'width': 958, 'height': 1389}",170.0,,,"{'currentRank': 125, 'changeDirection': 'UP', 'difference': 5409}",1,125.0,8.0
nm7501381,Taz Skylar,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTVmZjVkMzUtYTViOC00ODEyLTg3MWUtNWRiZTliYWUwNWJiXkEyXkFqcGc@._V1_.jpg', 'width': 3500, 'height': 2333}",185.0,"{'year': 1995, 'month': 12, 'day': 5}",,"{'currentRank': 126, 'changeDirection': 'DOWN', 'difference': 74}",1,126.0,8.0
nm1195855,Lee Pace,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWRjYjkxYjctMzUzMi00Mjc1LTkzNmMtNmVkYjUwMzVkMjliXkEyXkFqcGc@._V1_.jpg', 'width': 1323, 'height': 1626}",195.0,"{'year': 1979, 'month': 3, 'day': 25}",,"{'currentRank': 127, 'changeDirection': 'UP', 'difference': 124}",1,127.0,8.0
nm6403016,Daniela Melchior,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTY5NDIxMTgtMzUzMS00NTA2LTk2ZTctMzk2ZjdjZjIwMzE3XkEyXkFqcGc@._V1_.jpg', 'width': 1924, 'height': 2501}",168.0,"{'year': 1996, 'month': 11, 'day': 1}",,"{'currentRank': 128, 'changeDirection': 'UP', 'difference': 1395}",1,128.0,8.0
nm0000498,Matthew Lillard,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA2MzkyODc3MV5BMl5BanBnXkFtZTcwMjA0NTcyNw@@._V1_.jpg', 'width': 1491, 'height': 2048}",192.0,"{'year': 1970, 'month': 1, 'day': 24}",,"{'currentRank': 129, 'changeDirection': 'UP', 'difference': 201}",1,129.0,8.0
nm0544718,Kate Mara,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTUyMWJmMjAtN2FkYy00NGE5LWFiOTAtZmI1MTM4YTBkYTBlXkEyXkFqcGc@._V1_.jpg', 'width': 5464, 'height': 8192}",157.0,"{'year': 1983, 'month': 2, 'day': 27}",,"{'currentRank': 130, 'changeDirection': 'DOWN', 'difference': 42}",1,130.0,8.0
nm0000317,Clancy Brown,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUxODY3NjAzMF5BMl5BanBnXkFtZTcwMTQ5MjYwNg@@._V1_.jpg', 'width': 1418, 'height': 2048}",191.0,"{'year': 1959, 'month': 1, 'day': 5}",,"{'currentRank': 131, 'changeDirection': 'UP', 'difference': 414}",1,131.0,8.0
nm0369513,Cole Hauser,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjM2MmIwYjEtNTA4NC00NjM5LWI5ZjktMmRjOGZhZmI1ODAwXkEyXkFqcGc@._V1_.jpg', 'width': 1202, 'height': 1800}",185.0,"{'year': 1975, 'month': 3, 'day': 22}",,"{'currentRank': 132, 'changeDirection': 'UP', 'difference': 297}",1,132.0,8.0
nm1072555,Morena Baccarin,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDliNjQxZmQtZDM2ZS00MzEwLTliMjQtYTlmYTdiYTI3OWIyXkEyXkFqcGc@._V1_.jpg', 'width': 960, 'height': 1280}",171.0,"{'year': 1979, 'month': 6, 'day': 2}",,"{'currentRank': 133, 'changeDirection': 'DOWN', 'difference': 41}",1,133.0,8.0
nm8908475,Isabel May,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjBjOWQxMWUtNmUwNS00MmJkLThlZjEtMTc4MjA3ODBlYzU5XkEyXkFqcGc@._V1_CR98,29,749,1124_.jpg', 'width': 749, 'height': 1124}",175.0,"{'year': 2000, 'month': 11, 'day': 21}",,"{'currentRank': 134, 'changeDirection': 'DOWN', 'difference': 33}",1,134.0,8.0
nm0956603,Constance Zimmer,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTUxMzQ5OTItYTNlZC00NTc0LWI4OGMtYjIzNWVkOGU5MWZmXkEyXkFqcGc@._V1_CR689,1,3333,5000_.jpg', 'width': 3333, 'height': 5000}",155.0,"{'year': 1970, 'month': 10, 'day': 11}",,"{'currentRank': 135, 'changeDirection': 'UP', 'difference': 104}",1,135.0,8.0
nm0296545,Nick Frost,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTczNzA1ODc4Ml5BMl5BanBnXkFtZTgwNTA2MjkyNzM@._V1_.jpg', 'width': 1501, 'height': 2048}",171.0,"{'year': 1972, 'month': 3, 'day': 28}",,"{'currentRank': 136, 'changeDirection': 'UP', 'difference': 2404}",1,136.0,8.0
nm7163261,Charly Clive,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2I0ODUxNGEtMWI0MS00ZmRlLTkzMjktZGIxOWY4MTlhMmNmXkEyXkFqcGc@._V1_.jpg', 'width': 5270, 'height': 7901}",,"{'year': 1993, 'month': 2, 'day': 10}",,"{'currentRank': 137, 'changeDirection': 'DOWN', 'difference': 33}",1,137.0,8.0
nm0425005,Dwayne Johnson,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWUzNzIzMzQtNzMxYi00OWRiLTlhZjEtZTRjYWVkYzI4ZjMwXkEyXkFqcGc@._V1_.jpg', 'width': 5464, 'height': 8192}",193.0,"{'year': 1972, 'month': 5, 'day': 2}",,"{'currentRank': 138, 'changeDirection': 'UP', 'difference': 141}",1,138.0,8.0
nm0334318,Stephen Graham,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTQ0MGI3MmUtNGNjMS00YWQzLTljMDItOGIyNmE4ODZkZTU1XkEyXkFqcGc@._V1_.jpg', 'width': 3087, 'height': 4645}",168.0,"{'year': 1973, 'month': 8, 'day': 3}",,"{'currentRank': 139, 'changeDirection': 'DOWN', 'difference': 2}",1,139.0,8.0
nm9085758,Callum Kerr,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2JhMzRjNmYtYzBlYS00M2RmLThmNWEtMWQ4MTE3MDMwYzM4XkEyXkFqcGc@._V1_CR323,66,3333,5000_.jpg', 'width': 3333, 'height': 5000}",180.0,"{'year': 1994, 'month': 5, 'day': 11}",,"{'currentRank': 140, 'changeDirection': 'DOWN', 'difference': 107}",1,140.0,8.0
nm3692520,Teyana Taylor,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzEwMDkxZTAtMGM1Yy00YTY1LThjOGQtY2UyYTdjOTU2NzRkXkEyXkFqcGc@._V1_.jpg', 'width': 2004, 'height': 3000}",165.0,"{'year': 1990, 'month': 12, 'day': 10}",,"{'currentRank': 141, 'changeDirection': 'DOWN', 'difference': 125}",1,141.0,8.0
nm1102577,Elle Fanning,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmY4ZTUxOTEtZWI4ZC00NDAzLTllZTgtMjQ4MDUwNWYyNTkxXkEyXkFqcGc@._V1_CR520,59,1221,1832_.jpg', 'width': 1221, 'height': 1832}",175.0,"{'year': 1998, 'month': 4, 'day': 9}",,"{'currentRank': 142, 'changeDirection': 'DOWN', 'difference': 93}",1,142.0,8.0
