id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,worldwideGross,worldwideGrossCurrency,productionBudget,productionBudgetCurrency,totalStarMeter
tt10548174,movie,28 Years Later,28 Years Later,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjgwYTI0YjctMWYzNS00MmI1LWI5YTctNmE1YjBkNDFlNWMxXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1350}",2025.0,6900.0,"['Horror', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6.6, 'voteCount': 208048}","A group of survivors of the rage virus live on a small island. When one of the group leaves the island on a mission into the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors.",151329249,USD,60000000,USD,22
tt30691214,movie,Forbidden Fruits,Forbidden Fruits,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDA1MDRhOTAtMmFjNi00MmUwLWI4MjYtY2ExN2U0YmYwMmQwXkEyXkFqcGc@._V1_.jpg', 'width': 2430, 'height': 3600}",2026.0,6180.0,"['Comedy', 'Horror']","{'aggregateRating': 6.1, 'voteCount': 1351}","At a mall store, Apple leads a secret witch cult with coworkers Cherry and Fig. New hire Pumpkin questions their sisterhood, forcing them to confront inner darkness or meet violent ends.",2021347,USD,,,19
tt14364480,movie,Wake Up Dead Man,Wake Up Dead Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2Q0OTA5MTEtNWU4NC00ZWFmLTg5NmYtNDFmODViYWUxZmJkXkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2222}",2025.0,8640.0,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.3, 'voteCount': 230217}",Detective Benoit Blanc teams up with an earnest young priest to investigate a perfectly impossible crime at a small-town church with a dark history.,1600000,USD,40000000,USD,22
tt27714581,movie,Sentimental Value,Affeksjonsverdi,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTMwMTk0Y2QtY2VhNy00OGYwLThkMjMtZjkwMGI3MTJiMjAyXkEyXkFqcGc@._V1_.jpg', 'width': 2780, 'height': 4079}",2025.0,7980.0,['Drama'],"{'aggregateRating': 7.7, 'voteCount': 71578}","An intimate exploration of family, memories, and the reconciliatory power of art.",22833186,USD,7800000,USD,25
tt1312221,movie,Frankenstein,Frankenstein,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzYzNDYxMTQtMTU4OS00MTdlLThhMTQtZjI4NGJmMTZmNmRiXkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}",2025.0,8940.0,"['Drama', 'Fantasy', 'Horror', 'Sci-Fi']","{'aggregateRating': 7.4, 'voteCount': 302118}","Dr. Victor Frankenstein, a brilliant but egotistical scientist, brings a creature to life in a monstrous experiment that ultimately leads to the undoing of both the creator and his tragic creation.",144496,USD,120000000,USD,30
tt0059245,movie,The Greatest Story Ever Told,The Greatest Story Ever Told,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDQwMmU3M2QtYzE2Yy00NzVhLTg2YjAtOTIzODYzMzhkYjM2XkEyXkFqcGc@._V1_.jpg', 'width': 1400, 'height': 2074}",1965.0,15600.0,"['Biography', 'Drama', 'History']","{'aggregateRating': 6.6, 'voteCount': 13413}","An all-star, large scale epic movie that chronicles the life and ministry of Jesus Christ.",524,USD,20000000,USD,8
tt32642706,movie,The Rip,The Rip,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjIzMGY3MzMtNDVlMS00MGU1LTkyNTItMmI4Mzk0Mjg3OTBkXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1350}",2026.0,6780.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 121424}","A group of Miami cops discovers a stash of millions in cash, leading to distrust as outsiders learn about the huge seizure, making them question who to rely on.",,,,,28
tt22084616,movie,Spider-Man: Brand New Day,Spider-Man: Brand New Day,"{'url': 'https://m.media-amazon.com/images/M/MV5BODcwNmI0YjQtODg4MS00YTg4LWEwZjYtZjBiNGJmZDE0ODA3XkEyXkFqcGc@._V1_.jpg', 'width': 1400, 'height': 2100}",2026.0,,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",,"Four years after No Way Home, a forgotten Peter Parker lives alone as a full-time Spider-Man until mounting pressure triggers a dangerous change and a powerful new enemy emerges.",,,,,36
tt30176955,movie,Vadh 2,Vadh 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjM1OWU5N2QtMTQwYy00N2Q5LTg5NjUtYWZhOTgwZjkxOWFlXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1350}",2025.0,7860.0,"['Thriller', 'Crime']","{'aggregateRating': 7.3, 'voteCount': 5764}","A prison guard and inmate form an unlikely bond. When faced with a moral dilemma where truth remains hidden, they must make a choice with lasting consequences.",31325,USD,,,0
tt7734244,movie,The Magic Faraway Tree,The Magic Faraway Tree,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGUzNzQzNWQtZTI2My00YmE2LTkyYzItNzFhMTM3OTVkYmNlXkEyXkFqcGc@._V1_.jpg', 'width': 691, 'height': 1024}",2026.0,6600.0,"['Adventure', 'Family', 'Fantasy']","{'aggregateRating': 6.8, 'voteCount': 1474}","A modern family relocates to the countryside where the children discover a magical tree with eccentric residents. They're transported to fantastical lands, rekindling their family bond through adventures.",12629193,USD,,,22
tt33305882,movie,A Great Awakening,A Great Awakening,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2RiZDRmOWEtMDU5Ny00ZDk2LWIzZWItNDE4NWRlYmE5Y2I1XkEyXkFqcGc@._V1_.jpg', 'width': 4051, 'height': 6001}",2026.0,7740.0,"['Drama', 'History']","{'aggregateRating': 7.5, 'voteCount': 413}",One of the most defining moments in American history is the story of an unlikely friendship between the Reverend George Whitefield and Benjamin Franklin.,2041328,USD,,,0
tt0077413,movie,Death on the Nile,Death on the Nile,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTkzMWViYWMtMWMwNS00MzgwLTgyZTUtNjVkOTE2YjE0MmM5XkEyXkFqcGc@._V1_.jpg', 'width': 1957, 'height': 2942}",1978.0,8400.0,"['Crime', 'Drama', 'Mystery']","{'aggregateRating': 7.3, 'voteCount': 44358}","As Hercule Poirot enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board. Can Poirot identify the killer before the ship reaches the end of its journey?",14569266,USD,7920000,USD,0
tt7181546,movie,Ballerina,Ballerina,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzdhZmY2OTQtYWI4OC00ZThkLTlhZjAtNzE2YzRjM2Q5YjJlXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,7440.0,"['Action', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 147347}",An assassin trained in the traditions of the Ruska Roma organization sets out to seek revenge after her father's death.,137408107,USD,90000000,USD,23
tt0068646,movie,The Godfather,The Godfather,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGEwYjgwOGQtYjg5ZS00Njc1LTk2ZGEtM2QwZWQ2NjdhZTE5XkEyXkFqcGc@._V1_.jpg', 'width': 1396, 'height': 1982}",1972.0,10500.0,"['Crime', 'Drama']","{'aggregateRating': 9.2, 'voteCount': 2219307}",The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.,250933053,USD,6000000,USD,15
tt31434030,movie,Dracula: A Love Tale,Dracula: A Love Tale,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2IyZTVkOWMtOTJjZS00NzM2LWFmYTgtM2NlMjhkY2E5NWZjXkEyXkFqcGc@._V1_.jpg', 'width': 8100, 'height': 12000}",2025.0,7740.0,"['Fantasy', 'Horror', 'Romance']","{'aggregateRating': 6.2, 'voteCount': 34316}","When a 15th-century prince denounces God after the loss of his wife he inherits an eternal curse: he becomes Dracula. Condemned to wander the centuries, he defies fate and death, guided by a single hope - to be reunited with his lost love.",42404858,USD,,,12
tt30274401,movie,Five Nights at Freddy's 2,Five Nights at Freddy's 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmQ3NmIxNTgtYjFiNS00NzliLWI0YzAtZDkxY2E0YWIxZDEwXkEyXkFqcGc@._V1_.jpg', 'width': 1579, 'height': 2500}",2025.0,6240.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 5.1, 'voteCount': 36984}","One year after the supernatural nightmare at Freddy Fazbear's Pizza, Abby runs away to reconnect with her animatronic friends, uncovering dark secrets about the true origins of Freddy's and unleashing a horror hidden for decades.",238569570,USD,51000000,USD,22
tt16311594,movie,F1: The Movie,F1,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGI0MDI4NjEtOWU3ZS00ODQyLWFhYTgtNGYxM2ZkM2Q2YjE3XkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2025.0,9300.0,"['Action', 'Drama', 'Sport']","{'aggregateRating': 7.6, 'voteCount': 346960}",A Formula One driver comes out of retirement to mentor and team up with a younger driver.,634042436,USD,200000000,USD,22
tt1375666,movie,Inception,Inception,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_.jpg', 'width': 700, 'height': 1037}",2010.0,8880.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","{'aggregateRating': 8.8, 'voteCount': 2806125}","A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a CEO, but his tragic past may doom the project and his team to disaster.",839796627,USD,160000000,USD,14
tt9603208,movie,Mission: Impossible - The Final Reckoning,Mission: Impossible - The Final Reckoning,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGQ5NGEyYTItMjNiMi00Y2EwLTkzOWItMjc5YjJiMjMyNTI0XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,10140.0,"['Action', 'Adventure', 'Thriller']","{'aggregateRating': 7.1, 'voteCount': 225747}","Hunt and the IMF pursue a dangerous AI called the Entity that's infiltrated global intelligence. With governments and a figure from his past in pursuit, Hunt races to stop it from forever changing the world.",598767057,USD,400000000,USD,16
tt39465484,movie,Eat Pray Bark,Eat Pray Bark,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTFjMTgyMzItZDMwMC00NzEzLThmOWItYjg2YjU2MTU5NjgyXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1350}",2026.0,5460.0,['Comedy'],"{'aggregateRating': 5.4, 'voteCount': 1082}",Five eccentric dog owners seek support for their four-legged friends. Their last chance: An intensive training with a legendary dog trainer in the Tyrolean mountains.,,,,,0
tt29768334,movie,Train Dreams,Train Dreams,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDkzNzkyNTktYzNhMi00YjhiLWI5YmUtZjliMTY0ZDc5NmMyXkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2222}",2025.0,6120.0,['Drama'],"{'aggregateRating': 7.5, 'voteCount': 100413}","Based on Denis Johnson's beloved novella, Train Dreams is the moving portrait of Robert Grainier, a logger and railroad worker who leads a life of unexpected depth and beauty in the rapidly-changing America of the early 20th Century.",,,,,4
tt0468569,movie,The Dark Knight,The Dark Knight,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1_.jpg', 'width': 1383, 'height': 2048}",2008.0,9120.0,"['Action', 'Crime', 'Drama', 'Thriller']","{'aggregateRating': 9.1, 'voteCount': 3156785}","When a menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman, James Gordon and Harvey Dent must work together to put an end to the madness.",1008477382,USD,185000000,USD,21
tt9340860,movie,Let Him Go,Let Him Go,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTRhMjVkZmEtYmYyNi00NGJkLTkzYmQtOWE0MGJjZjUyNmFmXkEyXkFqcGc@._V1_.jpg', 'width': 4050, 'height': 6000}",2020.0,6780.0,"['Crime', 'Drama', 'Thriller', 'Western']","{'aggregateRating': 6.7, 'voteCount': 39486}","A retired sheriff and his wife, grieving over the death of their son, set out to find their only grandson.",10835686,USD,21000000,USD,13
tt4627382,movie,Roofman,Roofman,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjU4OTkyN2MtYjI0Mi00MjE3LWFkNTktZDNjODc3OTdiMDdiXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,7560.0,"['Biography', 'Crime', 'Drama', 'History', 'Romance']","{'aggregateRating': 6.9, 'voteCount': 69758}","A charismatic criminal, while on the run from the police, hides in a hidden space of a toy store. There, he adopts a new identity and becomes involved with an employee, beginning a relationship as unlikely as it is risky.",34725610,USD,19000000,USD,22
tt15239678,movie,Dune: Part Two,Dune: Part Two,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTc0YmQxMjEtODI5MC00NjFiLTlkMWUtOGQ5NjFmYWUyZGJhXkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2024.0,9960.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi']","{'aggregateRating': 8.4, 'voteCount': 732841}","Paul Atreides unites with the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the universe, he endeavors to prevent a terrible future.",714844358,USD,190000000,USD,35
tt0241527,movie,Harry Potter and the Sorcerer's Stone,Harry Potter and the Sorcerer's Stone,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTU1MzgyMDMtMzBlZS00YzczLThmYWEtMjU3YmFlOWEyMjE1XkEyXkFqcGc@._V1_.jpg', 'width': 1972, 'height': 2902}",2001.0,9120.0,"['Adventure', 'Family', 'Fantasy']","{'aggregateRating': 7.7, 'voteCount': 949222}","An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.",1029374615,USD,125000000,USD,14
tt0120737,movie,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzIxMDQ2YTctNDY4MC00ZTRhLTk4ODQtMTVlOWY4NTdiYmMwXkEyXkFqcGc@._V1_.jpg', 'width': 1978, 'height': 2936}",2001.0,10680.0,"['Adventure', 'Drama', 'Fantasy']","{'aggregateRating': 8.9, 'voteCount': 2199878}",A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,897205907,USD,93000000,USD,13
tt1160419,movie,Dune: Part One,Dune: Part One,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWIyNmU5MGYtZDZmNi00ZjAwLWJlYjgtZTc0ZGIxMDE4ZGYwXkEyXkFqcGc@._V1_.jpg', 'width': 1728, 'height': 2552}",2021.0,9300.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi']","{'aggregateRating': 8, 'voteCount': 1036253}","Paul Atreides arrives on Arrakis after his father accepts the stewardship of the dangerous planet. However, chaos ensues after a betrayal as forces clash to control melange, a precious resource.",410668500,USD,165000000,USD,37
tt3659388,movie,The Martian,The Martian,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_.jpg', 'width': 865, 'height': 1280}",2015.0,8640.0,"['Adventure', 'Drama', 'Sci-Fi']","{'aggregateRating': 8, 'voteCount': 1007495}","An astronaut becomes stranded on Mars after his team assumes him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",630621406,USD,108000000,USD,31
tt0082010,movie,An American Werewolf in London,An American Werewolf in London,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWYyNmMwMTUtZjE2OC00YWQzLWJmMzctNzhmMDI1OTQwNzdhXkEyXkFqcGc@._V1_.jpg', 'width': 1861, 'height': 2918}",1981.0,5820.0,"['Comedy', 'Horror']","{'aggregateRating': 7.5, 'voteCount': 134095}","American college students David Kessler and Jack Goodman on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists. Jack dies. David recovers in a hospital, where he has nightmares.",30858814,USD,10000000,USD,1
tt14107334,movie,The Running Man,The Running Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk5NjU4OTAtNTEyMS00ZjBiLTg0ZjMtOGJiMGJhNjQ3MzYxXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,7980.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 91470}","A man joins a game show in which contestants, allowed to flee anywhere in the world, are pursued by ""hunters"" hired to kill them.",69486523,USD,110000000,USD,28
tt31378509,movie,Dune: Part Three,Dune: Part Three,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDA2MDVmNWItODA3My00Mzc2LThmODMtMThhYTVlMGJkYjA4XkEyXkFqcGc@._V1_.jpg', 'width': 1638, 'height': 2048}",2026.0,,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",,Emperor Paul Atreides faces the fallout from his ascent to power as political plots and a galaxy-wide holy war endanger the future only he can see.,,,,,34
tt34819091,movie,The Testament of Ann Lee,The Testament of Ann Lee,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU3Y2U1MTQtYjA1NS00YmJlLTk3NDktZGViYTAwY2I0NDM1XkEyXkFqcGc@._V1_.jpg', 'width': 1334, 'height': 2000}",2025.0,8160.0,"['Biography', 'Drama', 'History', 'Musical']","{'aggregateRating': 6.6, 'voteCount': 6611}","Ann Lee, the founding leader of the Shaker Movement, is proclaimed as the female Christ by her followers. This film depicts her establishment of a utopian society and the Shakers' worship through song and dance, based on real events.",4123769,USD,,,17
tt33612209,movie,The Devil Wears Prada 2,The Devil Wears Prada 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmM3ZDU3ODItZmY5Yi00OTQ2LWE5OTctZTA5NDBhMWJkOGY3XkEyXkFqcGc@._V1_.jpg', 'width': 1086, 'height': 1609}",2026.0,7200.0,"['Comedy', 'Drama']",,"As Miranda Priestly nears retirement, she reunites with Andy Sachs to face off against her former assistant turned rival: Emily Charlton.",,,,,31
tt31227572,movie,Predator: Badlands,Predator: Badlands,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTdjZGUxMTItNjRkNS00N2VhLWE4MjMtMjVhODMwMGIxNjUwXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,6420.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.2, 'voteCount': 141334}",A young Predator outcast from his clan finds an unlikely ally on his journey in search of the ultimate adversary.,184561056,USD,105000000,USD,9
tt4712810,movie,Now You See Me: Now You Don't,Now You See Me: Now You Don't,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmZmZDc1Y2EtMmU2MS00NmMzLTllZmYtNjlkODFkNjZlOGE0XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,6780.0,"['Crime', 'Thriller']","{'aggregateRating': 5.9, 'voteCount': 61984}",The Four Horsemen reunite and team up with a new generation of young illusionists to expose a diamond heiress's global money laundering scheme for criminals.,241703965,USD,90000000,USD,7
tt15398776,movie,Oppenheimer,Oppenheimer,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2JkMDc5MGQtZjg3YS00NmFiLWIyZmQtZTJmNTM5MjVmYTQ4XkEyXkFqcGc@._V1_.jpg', 'width': 2331, 'height': 3454}",2023.0,10800.0,"['Biography', 'Drama', 'History']","{'aggregateRating': 8.2, 'voteCount': 1019641}","A dramatization of the life story of J. Robert Oppenheimer, the physicist who had a large hand in the development of the atomic bombs that brought an end to World War II.",975811333,USD,100000000,USD,36
tt0118615,movie,Anaconda,Anaconda,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmU2ZGYyZDAtZGM3My00NjQ4LTlmZmQtNzY4OGRlNDFjNTE4XkEyXkFqcGc@._V1_.jpg', 'width': 1526, 'height': 2265}",1997.0,5340.0,"['Action', 'Adventure', 'Horror', 'Thriller']","{'aggregateRating': 5, 'voteCount': 124740}","A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake.",136885767,USD,45000000,USD,2
tt33028778,movie,Primate,Primate,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTA5MDI3MjctMGQ1My00ODI1LWFmNjctMjdlNDdiYzcyMWMwXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,5520.0,['Horror'],"{'aggregateRating': 5.8, 'voteCount': 25061}","A group of friends' tropical vacation turns into a terrifying, primal tale of horror and survival.",39055779,USD,21000000,USD,0
tt1411704,movie,Hop,Hop,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY4MDcxNTkzNV5BMl5BanBnXkFtZTcwMTg2MDY2NA@@._V1_.jpg', 'width': 1013, 'height': 1500}",2011.0,5700.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","{'aggregateRating': 5.4, 'voteCount': 40879}","E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",184367665,USD,63000000,USD,20
