id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,worldwideGross,productionBudget,totalStarMeter,gross_to_budget_ratio
tt31227572,movie,Predator: Badlands,Predator: Badlands,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTdjZGUxMTItNjRkNS00N2VhLWE4MjMtMjVhODMwMGIxNjUwXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,6420.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.2, 'voteCount': 141290}",A young Predator outcast from his clan finds an unlikely ally on his journey in search of the ultimate adversary.,184561056,105000000,9,1.757724342857143
tt4712810,movie,Now You See Me: Now You Don't,Now You See Me: Now You Don't,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmZmZDc1Y2EtMmU2MS00NmMzLTllZmYtNjlkODFkNjZlOGE0XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,6780.0,"['Crime', 'Thriller']","{'aggregateRating': 5.9, 'voteCount': 61965}",The Four Horsemen reunite and team up with a new generation of young illusionists to expose a diamond heiress's global money laundering scheme for criminals.,241703965,90000000,10,2.685599611111111
tt15398776,movie,Oppenheimer,Oppenheimer,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2JkMDc5MGQtZjg3YS00NmFiLWIyZmQtZTJmNTM5MjVmYTQ4XkEyXkFqcGc@._V1_.jpg', 'width': 2331, 'height': 3454}",2023.0,10800.0,"['Biography', 'Drama', 'History']","{'aggregateRating': 8.2, 'voteCount': 1019611}","A dramatization of the life story of J. Robert Oppenheimer, the physicist who had a large hand in the development of the atomic bombs that brought an end to World War II.",975811333,100000000,31,9.75811333
tt0118615,movie,Anaconda,Anaconda,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmU2ZGYyZDAtZGM3My00NjQ4LTlmZmQtNzY4OGRlNDFjNTE4XkEyXkFqcGc@._V1_.jpg', 'width': 1526, 'height': 2265}",1997.0,5340.0,"['Action', 'Adventure', 'Horror', 'Thriller']","{'aggregateRating': 5, 'voteCount': 124731}","A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake.",136885767,45000000,4,3.041905933333333
tt33028778,movie,Primate,Primate,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTA5MDI3MjctMGQ1My00ODI1LWFmNjctMjdlNDdiYzcyMWMwXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,5520.0,['Horror'],"{'aggregateRating': 5.8, 'voteCount': 25045}","A group of friends' tropical vacation turns into a terrifying, primal tale of horror and survival.",39055779,21000000,4,1.859799
tt1411704,movie,Hop,Hop,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY4MDcxNTkzNV5BMl5BanBnXkFtZTcwMTg2MDY2NA@@._V1_.jpg', 'width': 1013, 'height': 1500}",2011.0,5700.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","{'aggregateRating': 5.4, 'voteCount': 40875}","E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",184367665,63000000,14,2.926470873015873
tt10872600,movie,Spider-Man: No Way Home,Spider-Man: No Way Home,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_.jpg', 'width': 1400, 'height': 2100}",2021.0,8880.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 8.1, 'voteCount': 1014307}","With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear.",1921426073,200000000,24,9.607130365
tt0119116,movie,The Fifth Element,Le cinquième élément,"{'url': 'https://m.media-amazon.com/images/M/MV5BODU4ZTE5MWYtNmY2MC00NDkyLTk0NDgtNTk5YjgzMzc4NmQwXkEyXkFqcGc@._V1_.jpg', 'width': 1045, 'height': 1500}",1997.0,7560.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 7.6, 'voteCount': 542969}","In the colorful future, cabdriver Korben Dallas unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep the great evil and Jean-Baptiste Emmanuel Zorg at bay.",263920180,75210000,21,3.5091102247041617
tt0458352,movie,The Devil Wears Prada,The Devil Wears Prada,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWM3NTI3YWEtYjJmMy00M2U5LWI1NzEtZWM3ZDY2ZWNjOGRiXkEyXkFqcGc@._V1_.jpg', 'width': 1693, 'height': 2500}",2006.0,6540.0,"['Comedy', 'Drama']","{'aggregateRating': 7, 'voteCount': 529896}","With an aspiration to become a journalist, Andy, a smart but sensible young graduate, travels to New York. She starts working as an assistant to one of the city's biggest high fashion magazine editors, the cynical Miranda Priestly.",326588371,35000000,25,9.331096314285714
tt0482571,movie,The Prestige,The Prestige,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM3MzQ5MjQ5OF5BMl5BanBnXkFtZTcwMTQ3NzMzMw@@._V1_.jpg', 'width': 1385, 'height': 2048}",2006.0,7800.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']","{'aggregateRating': 8.5, 'voteCount': 1581959}","Two friends and fellow magicians become bitter enemies after a sudden tragedy. As they devote themselves to this rivalry, they make sacrifices that bring them fame but, with terrible consequences.",109676311,40000000,25,2.741907775
tt0993846,movie,The Wolf of Wall Street,The Wolf of Wall Street,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_.jpg', 'width': 1382, 'height': 2048}",2013.0,10800.0,"['Biography', 'Comedy', 'Crime', 'Drama']","{'aggregateRating': 8.2, 'voteCount': 1779512}","Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",407039432,100000000,29,4.07039432
tt0361748,movie,Inglourious Basterds,Inglourious Basterds,"{'url': 'https://m.media-amazon.com/images/M/MV5BODZhMWJlNjYtNDExNC00MTIzLTllM2ItOGQ2NGVjNDQ3MzkzXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2009.0,9180.0,"['Adventure', 'Drama', 'War']","{'aggregateRating': 8.4, 'voteCount': 1776307}","In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",321461171,70000000,12,4.592302442857143
tt0114369,movie,Seven,Se7en,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@._V1_.jpg', 'width': 1801, 'height': 2815}",1995.0,7620.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 8.6, 'voteCount': 2013198}",Two detectives try to track down a serial killer who chooses his victims based on the Seven Deadly Sins.,329813591,33000000,19,9.994351242424242
tt27847051,movie,The Secret Agent,O Agente Secreto,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDlkMzNhYzgtNTk1Yi00M2I1LTlkOTMtY2RmZGU3YzVmMzE2XkEyXkFqcGc@._V1_.jpg', 'width': 1387, 'height': 2048}",2025.0,9660.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.2, 'voteCount': 50539}","Amid the political turmoil of 1977 Brazil, a technology expert is forced into hiding and seeks help from the underground resistance as he tries to flee the country with his young son.",19193716,27000000,1,0.7108783703703704
tt31036941,movie,Jurassic World: Rebirth,Jurassic World: Rebirth,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjg2NTcwYWQtYzk4NS00MTJhLWEzZjItMzIxNjk3YzlkYzU0XkEyXkFqcGc@._V1_.jpg', 'width': 1050, 'height': 1551}",2025.0,7980.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","{'aggregateRating': 5.8, 'voteCount': 193205}","Five years post-Jurassic World: Dominion (2022), an expedition braves isolated equatorial regions to extract DNA from three massive prehistoric creatures for a groundbreaking medical breakthrough.",869146189,180000000,20,4.828589938888889
tt0052618,movie,Ben-Hur,Ben-Hur,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjg2M2E1YzYtOThmMC00NjAyLWI5MzgtMDEwOGFiODdlOGUzXkEyXkFqcGc@._V1_.jpg', 'width': 1977, 'height': 3000}",1959.0,12720.0,"['Adventure', 'Drama']","{'aggregateRating': 8.1, 'voteCount': 271437}","A Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, but it's not long before he regains his freedom and comes back for revenge.",74444716,15000000,1,4.962981066666667
tt10374610,movie,The Long Walk,The Long Walk,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmE4YmIxNWQtMzJhMy00NDI5LWFmYjEtMGYyMmFhNzdjODVmXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,6480.0,"['Horror', 'Thriller']","{'aggregateRating': 6.7, 'voteCount': 109273}","A group of teenage boys compete in an annual contest known as ""The Long Walk,"" in which they must maintain a certain walking speed or get shot.",62906882,20000000,2,3.1453441
tt0110912,movie,Pulp Fiction,Pulp Fiction,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTViYTE3ZGQtNDBlMC00ZTAyLTkyODMtZGRiZDg0MjA2YThkXkEyXkFqcGc@._V1_.jpg', 'width': 1055, 'height': 1536}",1994.0,9240.0,"['Crime', 'Drama']","{'aggregateRating': 8.8, 'voteCount': 2427606}","The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",213928762,8000000,24,26.74109525
tt0137523,movie,Fight Club,Fight Club,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTgyOGQ1NDItNGU3Ny00MjU3LTg2YWEtNmEyYjBiMjI1Y2M5XkEyXkFqcGc@._V1_.jpg', 'width': 1066, 'height': 1600}",1999.0,8340.0,"['Crime', 'Drama', 'Thriller']","{'aggregateRating': 8.8, 'voteCount': 2595227}",An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.,101321009,63000000,15,1.608269984126984
tt28996126,movie,Nobody 2,Nobody 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWViZjhjYjQtZDI1MC00MWMyLTlhZTktNmIzY2Y0ZWVkMWFhXkEyXkFqcGc@._V1_.jpg', 'width': 770, 'height': 1219}",2025.0,5340.0,"['Action', 'Comedy', 'Crime', 'Thriller']","{'aggregateRating': 6.3, 'voteCount': 87780}","Suburban dad Hutch Mansell, a former lethal assassin, is pulled back into his violent past after thwarting a home invasion, setting off a chain of events.",43285109,25000000,27,1.73140436
tt0407887,movie,The Departed,The Departed,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_.jpg', 'width': 450, 'height': 665}",2006.0,9060.0,"['Crime', 'Drama', 'Thriller']","{'aggregateRating': 8.5, 'voteCount': 1549457}",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,292095981,90000000,31,3.2455109
tt0102926,movie,The Silence of the Lambs,The Silence of the Lambs,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_.jpg', 'width': 2011, 'height': 2968}",1991.0,7080.0,"['Crime', 'Drama', 'Horror', 'Thriller']","{'aggregateRating': 8.6, 'voteCount': 1716970}","A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",272742922,19000000,15,14.354890631578947
tt14850054,movie,Greenland 2: Migration,Greenland 2: Migration,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWEzM2IzZTMtYzA2Yi00NjY0LWE1ODktNTllZmI3ZTI1MzBmXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2026.0,5880.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","{'aggregateRating': 5.2, 'voteCount': 25954}",The surviving Garrity family must leave the safety of the Greenland bunker and embark on a perilous journey across the decimated frozen wasteland of Europe to find a new home.,44856736,90000000,17,0.4984081777777778
tt0113277,movie,Heat,Heat,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkxYjU1OTMtYWViZC00ZjAzLWI3MDktZGQ2N2VmMjVjNDRlXkEyXkFqcGc@._V1_.jpg', 'width': 2057, 'height': 2956}",1995.0,10200.0,"['Action', 'Crime', 'Drama']","{'aggregateRating': 8.3, 'voteCount': 800244}",A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a verbal clue at their latest heist.,187436818,60000000,22,3.123946966666667
tt6751668,movie,Parasite,Gisaengchung,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjk1Y2U4MjQtY2ZiNS00OWQyLWI3MmYtZWUwNmRjYWRiNWNhXkEyXkFqcGc@._V1_.jpg', 'width': 2400, 'height': 3556}",2019.0,7920.0,"['Drama', 'Thriller']","{'aggregateRating': 8.5, 'voteCount': 1156917}",Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,263056619,11400000,0,23.07514201754386
tt0289043,movie,28 Days Later,28 Days Later,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTU3MDQxN2EtNjI5ZC00NDAyLTgwMTctODgxYjRlNWFmOGQyXkEyXkFqcGc@._V1_.jpg', 'width': 1066, 'height': 1600}",2002.0,6780.0,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.5, 'voteCount': 544476}","Four weeks after a mysterious, incurable virus spreads throughout the United Kingdom, a handful of survivors try to find sanctuary.",74945045,8000000,11,9.368130625
tt14205554,movie,KPop Demon Hunters,K-Pop Demon Hunters,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTBiYWJlMjQtOTIyMy00NTY4LWFhOWItOWZhNzc3NGMyMjc2XkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}",2025.0,5700.0,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']","{'aggregateRating': 7.4, 'voteCount': 130002}",A world-renowned K-Pop girl group balance their lives in the spotlight with their secret identities as demon hunters.,24619953,100000000,4,0.24619953
tt17526714,movie,The Substance,The Substance,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDQ1NGE5MGMtYzdlZC00ODExLWJlMDMtNWU4NjA5OWYwMDEwXkEyXkFqcGc@._V1_.jpg', 'width': 1944, 'height': 2844}",2024.0,8460.0,"['Drama', 'Horror', 'Sci-Fi']","{'aggregateRating': 7.2, 'voteCount': 415309}","A fading celebrity takes a black-market drug: a cell-replicating substance that helps her create a younger, better version of herself.",77316812,17500000,19,4.418103542857143
tt1684562,movie,The Fall Guy,The Fall Guy,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2U0MTJiYTItMjNiZS00MzU4LTkxYTAtYTU0ZGY1ODJhMjRhXkEyXkFqcGc@._V1_.jpg', 'width': 1579, 'height': 2500}",2024.0,7560.0,"['Action', 'Comedy', 'Drama', 'Romance']","{'aggregateRating': 6.8, 'voteCount': 259296}","A stuntman, fresh off an almost career-ending accident, has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",181073291,130000000,28,1.3928714692307693
tt1392214,movie,Prisoners,Prisoners,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_.jpg', 'width': 1384, 'height': 2048}",2013.0,9180.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 8.2, 'voteCount': 930427}",A desperate father takes the law into his own hands after police fail to find two kidnapped girls.,122127446,46000000,17,2.6549444782608695
tt0120794,movie,The Prince of Egypt,The Prince of Egypt,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjc4NzU5MDUtNmFkNi00NzI5LWE3NjQtNjJlZDRlNjdhZWYwXkEyXkFqcGc@._V1_.jpg', 'width': 576, 'height': 858}",1998.0,5940.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Musical']","{'aggregateRating': 7.2, 'voteCount': 161564}",Egyptian Prince Moses learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people.,218613188,70000000,28,3.1230455428571426
tt0477348,movie,No Country for Old Men,No Country for Old Men,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_.jpg', 'width': 555, 'height': 817}",2007.0,7320.0,"['Crime', 'Drama', 'Thriller']","{'aggregateRating': 8.2, 'voteCount': 1184875}",Violence and mayhem ensue after a hunter stumbles upon the aftermath of a drug deal gone wrong and over two million dollars in cash near the Rio Grande.,171635732,25000000,18,6.86542928
tt2582802,movie,Whiplash,Whiplash,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDFjOWFkYzktYzhhMC00NmYyLTkwY2EtYjViMDhmNzg0OGFkXkEyXkFqcGc@._V1_.jpg', 'width': 3600, 'height': 5333}",2014.0,6360.0,"['Drama', 'Music']","{'aggregateRating': 8.5, 'voteCount': 1148791}",A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,50431161,3300000,14,15.28217
tt0093779,movie,The Princess Bride,The Princess Bride,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjFiOTEyNGMtN2E4MC00ZjZlLTk3ZDQtNTU1ZGNiZTA1MzJlXkEyXkFqcGc@._V1_.jpg', 'width': 2892, 'height': 4219}",1987.0,5880.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']","{'aggregateRating': 8, 'voteCount': 484951}","A bedridden boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.",31049392,16000000,4,1.940587
tt0133093,movie,The Matrix,The Matrix,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@._V1_.jpg', 'width': 2100, 'height': 3156}",1999.0,8160.0,"['Action', 'Sci-Fi']","{'aggregateRating': 8.7, 'voteCount': 2239785}","When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.",473328167,63000000,11,7.513145507936508
tt1130884,movie,Shutter Island,Shutter Island,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2FjNWExYzEtY2YzOC00YjNlLTllMTQtNmIwM2Q1YzBhOWM1XkEyXkFqcGc@._V1_.jpg', 'width': 2026, 'height': 3000}",2010.0,8280.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 8.2, 'voteCount': 1638885}",Two US marshals are sent to a mental institution on an inhospitable island in order to investigate the disappearance of a patient.,294978537,80000000,20,3.6872317125
tt0499549,movie,Avatar,Avatar,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDEzMmQwZjctZWU2My00MWNlLWE0NjItMDJlYTRlNGJiZjcyXkEyXkFqcGc@._V1_.jpg', 'width': 1965, 'height': 2902}",2009.0,9720.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 7.9, 'voteCount': 1493600}",A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,2923710708,237000000,7,12.336332101265823
tt30343021,movie,Song Sung Blue,Song Sung Blue,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmQ2YjhjNjgtNGQxNC00NmI0LWEzMjktNWEzMWY2OTUwZjFiXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1600}",2025.0,7920.0,"['Biography', 'Drama', 'History', 'Music', 'Musical']","{'aggregateRating': 7.2, 'voteCount': 22799}","Lightning and Thunder, a Milwaukee husband and wife Neil Diamond tribute act, experience soaring success and devastating heartbreak in their musical journey together.",57889762,30000000,20,1.9296587333333333
tt8946378,movie,Knives Out,Knives Out,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDU5ZTRkYmItZjg0Mi00ZTQwLThjMWItNWM3MTMxMzVjZmVjXkEyXkFqcGc@._V1_.jpg', 'width': 1944, 'height': 2880}",2019.0,7800.0,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.9, 'voteCount': 874270}","When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate.",312897920,40000000,28,7.822448
